Guide	Gene	aav3	aav4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	17	18	19	20
Kif4_+_100626173.23-P1P2	Kif4	2041	2063	775	398	787	874	584	879	913	864	1012	661	1027	391	1154	1026	788	898	1335	1199	1158
Skil_-_31095101.23-P1P2	Skil	2563	2648	1161	559	712	622	660	1319	1037	1299	1350	1068	1174	500	2114	1096	815	1186	1519	1604	1516
Hs2st1_+_144569987.23-P1P2	Hs2st1	1502	1554	831	361	622	687	552	822	656	659	1073	741	1001	412	1384	1172	626	790	1184	1200	840
Cyp2f2_+_27120028.23-P1P2	Cyp2f2	2629	2761	1503	525	1703	948	799	1396	1297	1105	1485	1105	1219	535	2288	1623	954	1127	1783	2069	1306
Wdr59_+_111521989.23-P1P2	Wdr59	613	620	214	104	310	178	208	335	282	305	359	221	354	94	478	263	332	337	415	442	415
Gdi2_-_3537979.23-P1P2	Gdi2	1613	1479	680	287	582	705	508	841	829	977	899	659	876	385	1281	645	753	568	1261	926	1043
Cblb_+_52031595.23-P1P2	Cblb	4376	4334	1416	352	739	629	667	1033	1079	1124	1490	1057	1338	542	1324	953	672	819	1215	1615	1567
Ank1_+_23035185.23-P1P2	Ank1	2013	2340	1300	632	752	755	638	1050	1168	1179	1567	1210	981	438	1782	1125	1040	554	1071	1825	1212
Spcs1_-_31001126.23-P1P2	Spcs1	1117	1127	425	314	128	602	333	417	515	392	519	463	695	181	602	666	345	354	527	709	650
Copg1_-_87887962.23-P1P2	Copg1	3479	3305	1797	771	1029	1431	975	1753	1390	1632	1756	1210	1681	745	2181	1701	1060	1296	2377	1836	2018
Cct6b_-_82764081.23-P1P2	Cct6b	1361	1421	444	178	102	303	373	694	403	433	639	374	405	305	646	621	400	341	750	625	764
Rnf39_-_36942983.23-P1P2	Rnf39	3503	3291	1598	597	925	1271	823	1497	1906	1571	1856	1312	1676	576	2221	1763	1155	1000	2109	2097	1933
Fbxo33_+_59219418.23-P1P2	Fbxo33	1460	1692	813	425	466	558	631	842	718	815	975	627	817	389	715	1003	747	687	1262	1268	1177
Tmem17_+_22512492.23-P1P2	Tmem17	997	902	289	217	194	260	274	578	451	443	520	358	541	228	688	588	299	409	712	652	692
Tmem50a_+_134915005.23-P1P2	Tmem50a	564	577	263	337	273	390	213	322	242	178	360	292	445	150	512	277	282	223	396	454	351
Apoc2_+_19676679.23-P1	Apoc2_P1	1544	1764	734	175	767	789	566	1257	927	599	1050	945	922	337	1329	781	836	969	1256	1207	1158
Eif5_-_111538206.23-P1P2	Eif5	1042	1123	576	222	378	476	404	564	290	433	613	375	639	222	786	637	561	376	749	534	546
Stmn2_+_8509570.23-P1P2	Stmn2	2304	2299	1200	407	669	803	751	1035	950	742	1063	955	1069	404	1692	1034	815	1038	1158	1643	1193
Slc2a13_+_91573188.23-P1P2	Slc2a13	3169	3485	1835	461	2145	1590	968	1828	1569	1422	1943	1351	1898	606	2025	2077	1450	1476	2614	2502	2322
Atp2b3_+_73503173.23-P1P2	Atp2b3	2226	2574	1608	613	1238	1407	856	1479	1124	1159	1531	1184	1266	516	1726	1218	1165	1218	2395	1593	1464
Rnf167_-_70647308.23-P1P2	Rnf167	3118	3291	1870	671	1101	957	885	1734	1624	1583	1816	1193	1547	819	2112	1491	1567	1093	1981	1537	2215
Cyb561_+_105944105.23-P1P2	Cyb561	625	845	354	205	268	182	162	390	368	377	300	261	401	126	673	483	289	232	402	414	337
Gpr108_+_57247653.23-P1P2	Gpr108	2420	2665	1418	831	1277	1268	884	1053	1392	1176	1483	1176	1286	528	2025	1465	1273	1319	1786	2053	1325
Bet1_+_4086900.23-P1P2	Bet1	2071	2175	615	418	315	403	458	486	702	632	717	485	532	250	826	342	356	599	362	901	957
Rtn4rl1_+_75194052.23-P1P2	Rtn4rl1	578	548	320	209	283	211	169	367	340	354	350	174	298	185	179	118	330	169	547	264	513
Bcap31_+_73715964.23-P1P2	Bcap31	2781	2900	1523	421	729	906	818	1300	1314	998	1479	1035	1366	572	2314	1465	946	1210	2026	1407	1450
Lpcat4_-_112240068.23-P1P2	Lpcat4	6381	6627	3042	953	2261	2034	1551	2623	2397	2664	3171	2317	2954	1400	4061	2966	1976	2345	4144	3609	3330
C2_-_34881852.23-P1P2	C2	3635	3572	1176	604	735	1046	821	1189	1165	1048	1446	1000	1340	517	1622	1417	1018	1035	1949	1497	1476
Psmb11_+_54625318.23-P1P2	Psmb11	4836	5133	2287	988	1930	1770	1542	2483	2256	2078	3304	2266	2921	1001	3911	2938	2040	2239	3782	3740	2988
Smarcad1_-_65042647.23-P1P2	Smarcad1	2661	2974	1476	646	1416	1149	755	1945	1614	1239	1755	1298	1643	763	1990	1449	1124	1389	2313	1844	1792
Rab30_-_92741747.23-P1P2	Rab30	1938	1954	864	266	440	1000	530	993	966	870	1077	682	831	400	1651	924	983	885	1409	925	991
Casp14_+_78718219.23-P1P2	Casp14	3522	3939	2017	704	1572	1555	1301	2305	2183	1559	2376	1898	2371	1025	3238	2367	1772	2139	2996	2196	2270
Athl1_-_140941637.23-P1P2	Athl1	4244	4504	2173	874	2076	1807	1372	2305	2050	1957	2514	1967	2284	1149	2722	2660	1916	1676	3368	2918	2787
Scfd2_-_74531666.23-P1P2	Scfd2	966	1085	685	248	351	540	295	529	513	392	625	431	705	216	769	528	341	441	915	644	756
Fads3_+_10041647.23-P1P2	Fads3	2833	3138	1664	487	951	1224	749	1156	1340	1223	1455	1214	1138	572	2776	1281	1171	1069	1663	1650	1575
Slc35a3_+_116712175.23-P1P2	Slc35a3	2647	2852	1598	656	372	1085	766	1270	1215	1053	1719	968	1520	709	2169	1253	1156	998	1986	1756	1372
Tph2_+_115184838.23-P1P2	Tph2	757	773	600	157	99	318	245	487	426	318	493	386	439	107	403	460	232	170	709	574	389
Snd1_+_28480454.23-P1P2	Snd1	4718	4911	2075	1311	1801	2288	1411	2247	2397	2078	2880	1837	2696	1389	3752	3047	1672	1899	4075	3790	3172
Rnf40_-_127588792.23-P1P2	Rnf40	342	442	277	131	133	116	91	252	249	188	250	165	171	81	269	323	100	270	274	243	203
Tmem87a_+_120404056.23-P1P2	Tmem87a	787	884	420	142	320	267	206	383	330	345	424	269	406	146	467	277	316	475	549	641	488
Tbc1d15_+_115251370.23-P1P2	Tbc1d15	4836	4740	2088	885	1596	1489	1344	2264	1985	2182	2359	1895	2422	891	3019	2537	1942	1886	3195	2504	2752
Usp37_+_74544240.23-ENSMUST00000044260.4	Usp37	8135	8093	3455	1061	2588	3439	2271	3703	3295	3278	4339	2853	4061	2152	4721	3565	3177	2977	6059	4261	4420
Cndp2_-_84681921.23-P1	Cndp2_P1	5429	5793	3103	1342	2282	1991	1823	3300	2585	2774	3458	2455	3159	1545	3795	2826	1942	2383	4451	3406	3337
Gpr89_-_96905276.23-P1P2	Gpr89	2191	2125	1303	480	813	1198	621	1065	1253	947	1115	878	1181	591	1821	1403	980	927	1509	1542	1691
Pamr1_-_102550194.23-P1P2	Pamr1	4895	5159	2405	1158	1427	1830	1316	2644	1743	2002	2420	1747	2268	1127	2826	2629	1871	1975	3128	2599	2519
Agbl2_-_90783336.23-P1P2	Agbl2	2544	2352	1271	454	1238	757	791	1385	986	1000	1329	965	1364	454	1528	1343	1054	1007	1450	1484	1644
Ccdc117_+_5542135.23-P1P2	Ccdc117	618	602	316	63	82	139	124	148	441	225	282	214	510	170	532	371	271	237	358	185	400
Copz1_-_103272929.23-P1P2	Copz1	3764	3645	883	367	416	516	631	750	1013	683	1062	869	1074	368	1373	884	483	763	908	1092	1539
Znrf1_-_111536556.23-P1P2	Znrf1	1481	1594	805	297	1089	650	473	752	780	691	776	601	783	320	1343	892	749	511	1064	932	937
non-targeting_00773	non-targeting	639	639	400	58	197	367	131	260	337	303	300	237	374	138	519	211	326	210	640	542	349
Ccdc34_-_110017873.23-P1	Ccdc34_P1	1815	1896	1179	299	126	1071	554	953	1049	717	1243	835	1122	428	1744	1020	1215	760	1196	1303	1029
Liph_+_21995445.23-P1P2	Liph	1337	1400	557	423	258	602	316	765	394	656	817	471	566	341	822	624	630	765	785	983	810
Morf4l2_+_136741075.23-P1	Morf4l2_P1	82	103	63	21	35	0	26	45	67	56	50	37	31	19	32	13	101	55	66	47	86
Asb4_-_5390599.23-P1P2	Asb4	5067	5598	3346	1209	1782	2202	1817	2811	2536	2058	3164	2244	2904	1081	3825	3359	2042	2028	3619	3438	3029
Eml2_-_19176478.23-P2	Eml2_P2	3163	3101	1355	593	1695	1599	821	1673	1392	1225	1549	1407	1472	649	1812	1774	1177	1270	1537	1876	2153
Gm15800_-_121220242.23-P1P2	Gm15800	2365	2355	1377	298	640	793	668	1025	1080	1050	1358	1052	1104	520	1614	948	862	821	1411	1506	1124
Hist1h2aa_-_23934620.23-P1P2	Hist1h2aa	4666	4927	2864	1147	1741	1929	1349	2500	2334	1931	2445	1710	2525	868	2997	2285	1731	1934	3243	2874	3171
Ralb_+_119504593.23-P1P2	Ralb	4420	4879	1903	1157	2116	2714	1606	2511	2229	2048	3026	2257	2826	1257	3040	2609	2161	2129	3457	3339	3061
Rnasek_-_70239749.23-P1P2	Rnasek	4062	4532	1110	393	559	799	979	914	1431	957	1569	1078	1379	471	2011	999	755	904	1593	1695	1866
Mboat2_-_24831631.23-P1P2	Mboat2	743	777	314	115	484	560	196	207	431	321	379	362	521	185	703	361	304	327	504	468	437
Hgfac_-_35041600.23-P1P2	Hgfac	951	1106	729	111	94	323	296	509	464	453	533	464	595	226	657	397	350	360	711	539	627
Adam9_+_25016529.23-P1P2	Adam9	1611	1656	571	268	610	640	380	770	794	549	805	781	1133	510	1082	923	619	686	916	995	1074
Bace2_-_97356798.23-P1P2	Bace2	520	587	196	182	303	178	159	233	272	247	318	192	401	93	626	489	232	211	293	307	253
H2-DMa_+_34135733.23-P1	H2-DMa_P1	3185	3377	1575	989	1370	1506	1099	1846	1674	1564	1976	1436	1714	670	2707	1534	1545	1386	2507	2015	1816
Pop1_+_34495373.23-P1P2	Pop1	4442	4524	2171	903	1570	1235	1574	2310	2155	1520	2432	1763	2266	960	2917	1997	1727	1810	3661	2975	2584
Ormdl2_+_128821623.23-P1P2	Ormdl2	5595	5783	2197	975	2188	2584	1848	2771	2358	2585	2570	2219	3213	1258	3850	2414	2249	2261	4344	3253	2796
Kctd21_-_97332364.23-P1P2	Kctd21	346	299	181	64	98	318	67	214	147	220	205	181	213	125	290	202	87	112	344	228	252
Hspa1l_-_34972862.23-P1P2	Hspa1l	7195	7813	3638	1466	3017	3222	2194	4002	3483	3142	4011	2986	3489	2012	5708	3826	3123	3243	5223	4583	4795
Atp6v0d2_-_19922528.23-P1P2	Atp6v0d2	2351	2303	1225	533	994	894	712	1091	876	744	1168	781	1261	524	1398	1045	772	1018	1528	1212	1332
Enc1_-_97241143.23-P1P2	Enc1	1446	1658	937	303	739	521	569	985	1213	472	1072	660	1042	354	1728	1339	746	672	1104	1019	1082
Abhd4_-_54254170.23-P2	Abhd4_P2	3067	3107	1340	665	500	937	834	1450	1241	1135	1581	1350	1438	644	2320	1952	899	991	2274	2001	1614
Tmem87a_-_120403987.23-P1P2	Tmem87a	947	1027	217	183	110	452	198	473	367	380	461	299	619	175	576	550	430	344	563	448	529
Fbxl13_+_21645411.23-P1P2	Fbxl13	1030	1119	374	316	456	588	409	502	326	405	641	622	711	283	959	803	274	551	959	636	604
Fabp2_-_122895375.23-P1P2	Fabp2	3080	3568	1426	702	632	1312	1032	1817	1283	1359	1750	1136	1519	685	2504	1527	1297	1230	2457	2001	1980
Cd209d_+_3878388.23-P1P2	Cd209d	2876	2973	1401	478	947	881	770	1488	1484	1253	1612	1180	1208	707	2237	1735	1394	1220	1976	1632	1619
Dynll2_-_87987471.23-P1P2	Dynll2	1952	1980	975	557	941	623	785	1323	966	1013	1094	878	1185	457	1693	1355	889	814	2035	1562	948
Vps26b_-_27029924.23-P1P2	Vps26b	2822	2869	1499	633	655	916	880	1434	1215	1112	1488	1154	1343	590	2067	1330	1400	1060	2136	1468	1579
Dph3_-_32085576.23-P1P2	Dph3	2567	2843	987	589	1244	1556	744	1551	1258	1347	1402	1043	1395	704	1775	1141	1076	1380	1913	1777	1412
Nfu1_+_87009972.23-P1P2	Nfu1	5691	5786	2823	1121	2488	1973	1880	2901	2450	2846	3179	2138	2955	1026	3725	3190	2380	2355	3828	3589	3323
Usp50_-_126783065.23-P1P2	Usp50	1345	1270	750	113	379	646	402	671	519	553	711	416	632	304	1057	708	681	445	1100	722	629
Ap3m1_+_21052138.23-P1P2	Ap3m1	1188	1268	363	258	401	521	338	549	608	542	668	376	737	263	925	319	706	472	601	658	710
Fundc1_-_17572137.23-P1P2	Fundc1	2570	2637	1791	578	1018	1158	693	1762	1282	1245	1502	1186	1400	672	1895	1509	1246	1031	1870	1737	1415
Zfp273_-_67814158.23-P1P2	Zfp273	1793	1885	675	363	427	457	546	1027	902	660	1060	603	1003	367	1764	609	991	667	1085	1044	777
Hspa14_-_3512696.23-P1P2	Hspa14	2898	3172	1580	494	1039	1079	1109	1677	1748	1496	1891	1479	1946	849	2579	1710	1345	1089	2916	2107	1754
Trim71_+_114564301.23-P1P2	Trim71	941	909	684	401	214	421	206	487	400	532	465	349	476	186	470	486	431	346	597	544	498
H2-Ke2_-_33940244.23-P1P2	H2-Ke2	2110	2150	856	237	893	758	582	1123	1044	996	1154	874	1264	512	1419	939	964	928	1573	1346	1403
Spred2_-_19924475.23-P1P2	Spred2	4374	4822	2154	731	1963	1919	1430	2316	2126	1792	2550	2007	2351	1247	4323	2629	1868	1828	2966	2865	3138
Tdrd3_-_87416668.23-P1P2	Tdrd3	4434	5040	2150	851	2063	1689	1564	2443	2097	1815	2465	1701	2241	1048	3248	2501	1975	1847	2882	3041	3201
Ift122_-_115853601.23-P1P2	Ift122	4799	4990	2087	1152	1474	1844	1579	2377	2119	2104	2576	1892	2701	1242	3991	2277	1953	1752	3018	2306	2543
Fbxo32_-_58214817.23-P1P2	Fbxo32	2464	2514	1190	269	638	657	687	1087	1313	1240	1497	895	1466	637	1399	1472	857	828	1983	1891	1373
1190002N15Rik_-_94537994.23-P1P2	1190002N15Rik	1992	2149	1088	375	703	708	675	1065	976	877	1004	680	1071	531	1531	1304	861	707	1077	1258	1420
Trim65_+_116130983.23-P1P2	Trim65	1540	1786	1345	616	578	852	662	930	890	718	1018	649	1030	367	1082	1142	792	710	952	1223	1093
Eva1a_+_82041682.23-P1P2	Eva1a	1458	1533	567	497	741	480	404	682	657	885	849	658	941	266	1207	729	507	622	910	889	1055
Ttc16_-_32775374.23-P1P2	Ttc16	3040	3194	1806	686	1877	1227	873	1607	1337	1164	1647	1326	1640	501	1934	1724	1294	1200	1775	1850	1967
Msrb3_+_120898929.23-P1P2	Msrb3	2707	2798	1363	405	710	1201	751	1101	1365	971	1371	1128	1369	522	1466	1630	1026	1280	2320	1363	1201
Slc25a25_+_32423763.23-P2	Slc25a25_P2	3959	4257	1988	841	1276	1794	1279	2001	1969	1503	2253	1711	2157	830	3821	2413	1540	1660	2881	2440	2799
Magt1_+_106011714.23-P1P2	Magt1	5967	6345	3782	1099	2109	2835	2039	3445	3356	2482	3505	2682	2965	1419	4562	3354	2660	2318	4612	3527	3593
Rnf114_-_167503489.23-P1P2	Rnf114	3495	3544	2056	798	1291	1206	1114	1772	1737	1466	2059	1588	1907	856	2480	1879	1376	1641	3046	2756	2019
Ttc9b_-_27654322.23-P1P2	Ttc9b	1298	1265	322	136	582	332	382	592	561	548	674	507	659	269	1104	509	445	612	940	813	742
Dip2a_-_76345297.23-P1P2	Dip2a	3197	3117	2027	612	1549	1038	1131	1782	1723	1244	1782	1499	1832	484	2688	1968	1282	1491	2345	2419	1913
Sec63_-_42761610.23-P1P2	Sec63	2731	2919	1518	555	648	998	1018	1324	1179	1089	1383	953	1396	542	1624	1645	1094	1053	2161	1391	1261
C2_-_34882027.23-P1P2	C2	1674	1878	698	304	690	436	696	831	716	685	911	598	645	316	905	643	756	676	1185	677	842
Ube2e3_-_78869069.23-P1P2	Ube2e3	2002	2018	1160	477	471	1116	770	1012	1085	742	1061	867	1073	496	1839	1247	1123	847	1760	1283	1826
Kif20a_-_34625016.23-P1P2	Kif20a	3342	3406	2001	871	1455	1230	1070	2036	1613	1378	2041	1614	1889	565	2588	2004	1398	1234	2705	1874	2109
Glyctk_-_106157916.23-P1P2	Glyctk	2271	2420	1032	493	783	1093	766	1280	1315	1018	1384	971	1361	560	3286	1005	1039	898	1739	1333	1390
Ubd_-_37193999.23-P1P2	Ubd	1686	1815	1081	387	560	1058	485	1056	769	858	1067	732	1057	333	1502	806	744	815	1029	1073	1055
Entpd7_+_43689901.23-P1P2	Entpd7	1415	1497	552	364	1049	711	467	1060	745	739	941	735	665	457	859	1045	694	665	1293	1122	987
Eif5a2_-_28781376.23-P1P2	Eif5a2	3933	4489	2500	764	825	1746	1434	2739	2031	1903	2378	1686	2335	1114	3215	2369	1518	1681	3278	2304	2506
Slc11a2_+_100424095.23-P2	Slc11a2_P2	5935	6456	3120	1278	2120	3139	1766	3166	3040	2558	3448	2208	2909	1364	4108	3069	2242	2055	3821	3727	3369
Itsn1_+_91729422.23-P1P2	Itsn1	1476	1574	759	367	691	344	500	786	730	719	945	753	898	458	1288	1220	616	669	1410	967	1046
Zscan18_-_12775579.23-P1P2	Zscan18	348	377	158	85	157	100	66	125	123	114	243	134	189	122	198	88	188	146	215	123	268
Asb11_-_164437019.23-P1	Asb11_P1	3181	3105	1257	644	940	638	926	1612	1504	1176	1615	1208	1712	423	2065	1826	1037	1144	1575	1708	2086
Sumo2_-_115536102.23-P1P2	Sumo2	1184	1369	859	241	294	746	368	898	668	528	812	587	756	257	1010	405	407	707	892	975	646
Amz1_-_140724147.23-P1	Amz1_P1	2417	2283	1090	436	1094	631	641	1223	973	936	1100	866	1338	627	1563	1017	1095	941	1859	1439	1588
Sar1a_-_61680410.23-P1P2	Sar1a	1100	1148	923	248	328	580	441	400	566	489	796	589	635	229	787	722	751	524	1134	950	862
Emid1_-_5152213.23-P1	Emid1_P1	3626	3753	1749	719	1652	1363	956	1458	1687	1915	1905	1617	1782	900	2553	2023	1977	1470	2979	2355	2281
Sumo3_+_77606279.23-P1P2	Sumo3	2028	2064	818	414	462	1020	636	1041	851	747	1023	675	867	523	1771	947	612	936	1299	1205	1057
Klhl23_-_69822642.23-P1P2	Klhl23	3440	3611	1519	784	934	1165	914	1713	1421	1273	2011	1348	1780	778	2237	1940	1536	1331	1942	2477	2332
Unc45b_-_82911444.23-P1P2	Unc45b	1518	1724	984	241	517	1006	320	682	754	715	651	599	795	236	1196	888	588	562	855	1204	976
Plaa_+_94602819.23-P1P2	Plaa	6430	7164	3256	1451	2441	3140	2168	3331	2619	2815	3930	2704	3389	1766	4969	3314	2668	2768	4706	4303	3967
Ccdc134_+_82127973.23-P1P2	Ccdc134	502	575	419	65	351	356	176	501	341	186	268	250	321	138	261	377	183	270	432	264	302
Dbnl_+_5788557.23-P1P2	Dbnl	356	494	119	85	199	21	70	243	218	124	297	149	233	92	441	283	165	181	385	402	242
Actr6_-_89732245.23-P1P2	Actr6	3899	4207	1573	1023	1787	1272	1138	1642	2030	1402	1948	1508	1779	665	3210	2126	1523	1466	2305	2176	1895
Moxd1_-_24223946.23-P1P2	Moxd1	2041	2067	1075	242	424	1172	784	1268	881	1045	1282	916	926	565	1541	878	700	984	1602	1064	1162
Clec4d_-_123262339.23-P1P2	Clec4d	33	80	0	0	17	0	3	13	27	14	29	10	51	27	128	143	6	57	72	0	0
Homer1_+_93304164.23-P1P2	Homer1	1193	1243	466	295	717	495	526	382	513	417	614	375	522	216	1229	459	423	604	588	932	571
P2rx1_-_73009785.23-P1	P2rx1_P1	1464	1624	1137	230	797	621	486	756	636	789	784	690	957	385	1171	948	525	725	1206	1002	1084
Znfx1_-_167062235.23-P1P2	Znfx1	3769	4012	1597	891	1272	1917	1243	2447	1959	1453	2105	1673	2450	572	2442	2208	1475	1536	2779	2781	2214
Abtb2_-_103566360.23-P1P2	Abtb2	378	522	271	127	270	212	201	155	298	283	341	198	328	133	220	354	101	224	292	452	333
Dnajb1_+_83608277.23-P1P2	Dnajb1	2165	2323	1442	464	1101	823	808	1468	1096	1132	1537	1003	1322	578	1635	1164	925	1014	2135	1350	1653
Slc35d1_-_103215143.23-P1P2	Slc35d1	2593	2688	1343	357	810	859	649	1428	1537	1028	1431	1117	1291	466	1964	1670	1103	1196	1970	1499	1527
Cep170_-_176814095.23-P1P2	Cep170	2024	2188	849	301	617	657	641	1210	1209	849	1246	801	1060	476	1708	1288	820	853	1369	1103	1406
Clec4f_+_83656041.23-P1P2	Clec4f	3574	3688	2260	702	1255	1478	1272	2142	1498	1359	2108	1538	1931	806	2318	2112	1522	1784	2378	1891	2326
Tmem258_+_10204210.23-P1P2	Tmem258	771	764	286	139	369	214	214	476	273	372	346	284	264	222	467	500	233	221	402	315	330
Arr3_+_100605795.23-P1P2	Arr3	3282	3479	1586	664	932	1370	984	1523	1530	1344	1770	1251	1554	609	2445	1520	1196	1106	2478	1812	1914
Zmpste24_+_121098004.23-P1P2	Zmpste24	923	1008	714	201	468	331	286	494	458	376	437	305	470	196	832	347	354	508	499	630	520
Stip1_+_7039871.23-P1P2	Stip1	8052	8197	3605	1291	2761	2637	2194	3931	3479	3063	4151	2778	3903	1670	5649	3983	3009	2564	5578	4820	4521
Unc13a_-_71671704.23-P1P2	Unc13a	2759	2826	1782	586	1332	1296	917	1329	1170	1360	1644	1301	1618	679	2243	1421	838	1251	2052	1915	2285
Bhlha15_+_144190329.23-P1P2	Bhlha15	1749	1774	791	383	413	537	571	1000	969	799	1236	846	907	550	1245	949	794	769	1316	1244	1151
Sftpb_-_72304650.23-P1P2	Sftpb	893	853	465	203	548	324	189	385	443	531	525	357	333	181	706	461	359	356	592	501	427
Rnpepl1_+_92910941.23-P1P2	Rnpepl1	1412	1571	473	369	487	750	393	730	729	504	723	525	643	328	579	708	546	366	771	714	756
Cyp2c65_+_39061238.23-P1P2	Cyp2c65	738	681	328	54	105	357	152	443	262	200	469	251	361	134	474	272	415	298	605	621	455
Cabyr_-_12741401.23-P1P2	Cabyr	2005	1936	858	478	823	682	613	1128	861	1033	1233	771	1163	456	1536	1208	585	861	1303	1306	1455
Trp53i11_+_93187667.23-P1P2	Trp53i11	417	527	358	264	312	204	86	272	355	242	233	187	163	125	530	402	220	183	420	264	278
Zscan18_+_12775583.23-P1P2	Zscan18	939	971	377	219	157	419	356	547	277	356	552	472	450	102	736	550	408	359	490	517	716
Fbxo10_+_45084566.23-P1P2	Fbxo10	1660	1832	1104	352	752	825	603	993	858	941	1088	956	1187	465	1394	972	869	1023	1365	1130	1028
Ufd1l_+_18812528.23-P1P2	Ufd1l	250	309	105	33	2	85	82	188	158	118	128	64	126	41	206	114	126	50	125	62	147
Rasa4_+_136083978.23-P1P2	Rasa4	3656	3817	1987	684	1371	1276	1126	2149	1459	1387	1938	1635	1899	725	2630	2000	1412	1533	2338	1922	2113
Stx4a_+_127841857.23-P1P2	Stx4a	2146	2147	1117	600	961	1236	778	1196	1201	907	1263	789	1288	469	1481	1377	863	812	1605	1248	1200
Wdr25_+_108894358.23-P1P2	Wdr25	4349	4368	1485	589	628	1264	1076	1656	1818	1518	1793	1598	1932	822	2556	1221	1410	1195	1959	2427	2069
Necap1_+_122874610.23-P1P2	Necap1	1383	1414	654	326	253	197	339	545	471	614	753	416	726	334	708	795	490	621	1033	950	1150
Mitd1_-_37890295.23-P1P2	Mitd1	2181	2283	904	468	1056	1082	652	1078	955	949	1204	940	1240	410	1194	1043	983	645	1451	1149	1524
Wdfy2_+_62837702.23-P1P2	Wdfy2	1099	1220	734	180	149	676	351	655	560	606	742	397	744	301	888	412	467	637	830	680	753
Eaf2_+_36828258.23-ENSMUST00000114829.2	Eaf2	3061	3180	1856	666	1181	1404	757	1229	1453	1021	1848	1166	1523	716	2041	1715	1327	1077	1744	1945	1533
Arsg_+_109473509.23-P2	Arsg_P2	3538	3257	1213	651	1449	1150	948	1665	1321	1201	1649	1446	1819	779	2380	2014	1235	1212	1980	1909	1829
Wdr3_+_100162187.23-P1P2	Wdr3	2425	2625	1112	383	974	735	782	1221	1342	1160	1320	1044	1165	492	1932	1939	1077	1117	2292	1224	1229
Neu4_-_94020509.23-P1P2	Neu4	8895	9207	3923	1810	3727	2250	2358	4091	3954	3634	4195	3186	3923	1854	4844	5098	3397	2817	5519	5273	4090
Pitrm1_-_6548246.23-P1P2	Pitrm1	1813	2038	1013	615	908	1048	738	900	873	864	1089	925	1045	457	1343	1169	820	642	1431	1364	1189
Kdm2b_-_122988386.23-ENSMUST00000086200.4	Kdm2b	5340	5639	2211	1296	2139	1872	1470	2696	2370	2437	2811	2161	2641	1127	3047	2695	2268	1899	4671	2865	3517
Hdlbp_-_93445684.23-P1	Hdlbp_P1	2040	2246	1395	435	527	967	648	1569	1242	1143	1314	917	1300	495	2052	1117	1101	910	1933	1414	1823
Plcd4_-_74542923.23-P1P2	Plcd4	1745	1926	909	261	1205	487	476	1133	802	697	998	617	704	409	1278	939	654	655	1055	914	1562
Atg13_-_91710352.23-P1P2	Atg13	498	540	277	104	240	60	218	419	243	232	298	168	222	138	445	305	279	266	317	263	323
Slc15a2_-_36784713.23-P1P2	Slc15a2	1802	1842	896	407	1011	860	361	954	753	637	914	610	1081	348	1157	863	669	624	909	1187	1252
Rnf38_-_44158905.23-ENSMUST00000107836.1	Rnf38	1496	1524	960	358	696	772	500	1117	773	652	979	790	960	326	1033	1124	705	702	1112	1047	952
Agtpbp1_-_59557244.23-P1P2	Agtpbp1	755	827	275	249	73	131	138	460	324	509	444	323	315	170	268	578	248	320	535	599	672
Fbxo42_-_141147968.23-P1P2	Fbxo42	3091	3341	1227	761	1528	2186	985	1765	1211	1546	1868	1215	1907	680	2417	1638	1305	1249	2599	1740	2022
Aph1b_+_66795342.23-P1P2	Aph1b	1371	1438	720	369	805	384	424	881	546	547	587	582	681	395	1066	584	537	693	994	698	857
Sergef_-_46639801.23-P1P2	Sergef	4188	4446	2571	1077	1784	2289	1469	2744	2479	1894	2614	2014	2326	1076	3897	2597	1945	1944	4090	3469	3128
Rbbp6_+_122970922.23-P1P2	Rbbp6	1252	1224	685	288	243	552	286	659	401	455	707	508	499	280	549	462	507	506	777	808	699
N6amt2_+_57571525.23-P1P2	N6amt2	3194	3477	1704	597	1475	1285	877	1778	1228	1552	1845	1122	1887	811	2563	1755	1474	1397	2257	1881	2070
Cnot10_+_114640045.23-P1P2	Cnot10	1009	883	738	196	514	483	228	447	407	368	630	398	508	281	874	595	508	304	873	674	397
Praf2_+_7728614.23-P1P2	Praf2	2116	2073	1050	362	548	772	529	804	1017	911	1112	842	1024	392	1630	1089	747	782	1211	989	974
KCTD12_+_102982399.23-P1P2	KCTD12	2499	2429	1492	596	1194	621	814	1229	1274	1155	1552	1111	1491	435	1515	1962	783	1061	1603	1535	1673
Ap3d1_-_80742250.23-P1P2	Ap3d1	1765	1708	888	333	525	620	442	1070	823	735	949	763	1169	318	824	1104	834	694	1419	973	1649
Ube2q1_-_89773643.23-P1P2	Ube2q1	3344	3424	1722	671	1494	1815	1078	1664	1917	1884	2234	1533	1904	755	2498	1755	1516	1210	2805	2114	2418
Osbpl7_-_97050920.23-P1P2	Osbpl7	2197	2413	985	391	923	999	639	1121	1148	1257	1262	823	1405	604	2238	1442	984	912	1188	1347	1164
Tmem5_+_122097163.23-P1P2	Tmem5	641	534	238	199	430	83	202	196	316	310	385	181	288	143	616	500	226	282	409	271	327
Kbtbd3_-_4309938.23-P1P2	Kbtbd3	3277	3575	2446	669	912	1695	999	1761	1719	1630	1830	1385	1707	730	2607	1650	1580	1333	2333	2096	1477
